"dyid","Country","State","District","SDP","Gini.Index","SourceYear.y","Dichlorophenoxyacetic.acid","Silver","Aluminium","SourceYear","Alkalinity.Phenolphthalein","Arsenic","Boron","Biochemical.Oxygen.Demand","cyanides","Carbonate","Calcium","Cadimum","Chemical.Oxygen.Demand","Chlorophyll.a","Chloride","Chromium","Copper","Disolved.Oxygen","Disolved.Oxygen.Saturation","Dichlorodiphenyltrichloroethane","Dieldrin","Conductivity","Endosulfan","Fluorine","Faecal.Coliform.MPN","Iron","Hardness.Calcium","Hardness.Total","Hydrogencarbonate","Mercury","Potassium","Magnesium","Manganese","Ammonia","Nitrate.and.nitrite","Nitrate","Nitrate.Nitrogen","Sodium","sodium","Nickel","Amount.of.Organic.N","Lead","Phenols","Phosphorus.Tot","Residual.Sodium.Carbonate"
"2009_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","320989",0.27,2009,NA,NA,NA,NA,10.8295972225,NA,0.0872983333333333,2.77527777777778,NA,13.0477083333333,34.5144444441667,NA,6.61416666666667,NA,391.86495833625,NA,NA,7.54888888895833,92.9017583308333,NA,NA,776.527777779167,NA,0.342243055583333,358.333333333333,0.228479166666667,NA,413.555597220833,406.278472220833,NA,33.3574981945,36.3006111108333,NA,0.0578333333333333,4.771844213875,0.0681083333333333,4.70373588054167,170.611020833333,41.5312569454167,NA,0.0241666666666667,NA,NA,0.03302,0.211607155583333
"2019_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","980106",0.27,2019,NA,NA,NA,NA,6.37860952382857,0.0445454545454545,0.118666666628571,2.52276190474286,NA,7.68504761885714,37.1534285714286,0.0202727272727273,18.1833333332571,NA,59.8430476171429,0.133636363636364,NA,0.760909090909091,7.4838095238,NA,NA,539.16190476,NA,0.3124095238,10609.4285714,0.101636363636364,497.216942854286,198.886733334286,182.081523811429,NA,6.16333333322857,17.6322857142857,NA,0.112266666657143,1.01027272727273,0.015,1.29745454545455,51.0140285705714,0,0.478181818181818,NA,0.454545454545455,NA,0.156666666685714,0
"2001_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","162926",0.27,2001,NA,NA,NA,NA,0.664,NA,0.0385,3.26,NA,0.8,41.8408333333333,NA,NA,NA,311.5,NA,NA,7.35416666666667,90.27765,NA,NA,1375.16666666667,NA,0.0866666666666667,NA,0.1475,NA,784.185416666667,402.05,NA,14,44.23,NA,0.210833333333333,3.1725,0.0775,3.1225,170.166666666667,34.4454825,NA,NA,NA,NA,0.0276666666666667,0.0264583333333333
"2004_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","185920",0.27,2004,NA,NA,NA,NA,1.01675,NA,0.0285,2.56416666666667,NA,1.225,35.365,NA,NA,NA,245.319166666667,NA,NA,7.30791666666667,89.26195,NA,NA,557.166666666667,NA,0.0981666666666667,NA,0.0991666666666667,NA,295.27225,202.6825,NA,9.75,49.8358333333333,NA,0.0525,0.3045,0.1375,0.176333333333333,67.6666666666667,31.894575,NA,NA,NA,NA,0.121333333333333,0
"2008_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","302192",0.27,2008,NA,NA,0,NA,8.40431754368421,NA,0.8045075,2.6733333333125,NA,10.4144,54.896333333,NA,7.53416666666667,NA,326.316016667,NA,NA,6.86629629633333,85.9554037111111,NA,NA,1440.23333333,NA,0.2643958333125,191.666666666667,0.11493375,NA,374.29188833,245.56786667,NA,9.10455383335,34.7997475,NA,0.089375,4.440687975,0.06701625,4.374109225,42.280306667,37.3033395005,NA,0.035,NA,NA,0.0377,0.0334505583
"2017_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","922458",0.27,2017,NA,NA,NA,NA,10.2035,NA,0.141848148166667,4.4675,NA,12.9196296296389,35.0706481483333,NA,18.2782352940294,NA,59.0479629638889,NA,NA,9.3975,19.3946313728235,NA,NA,491.272727275758,NA,0.343425925888889,2281.17647057059,0.18875,488.94625555,195.293490197059,128.112685186111,NA,7.56334259258333,20.9545925926944,NA,0.135505925916667,0.431652,0.0069,0.424752,52.3130555552778,30.88465,NA,NA,NA,NA,0.0848823529117647,0
"2011_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","645132",0.27,2011,NA,NA,0,NA,22.88258125,8,0.34092575,3.59529411764706,NA,27.569375,40.1833333333333,3,17.65,NA,54.9781336791667,62,NA,7.97078431370588,95.8210803941176,NA,NA,617.11805555,NA,0.417458680541667,1600,2.27890779166667,NA,216.32865625,178.8379201375,NA,6.30992857142857,27.4877421875,NA,0.03,2.87665346516667,0.0833569583333333,2.7499960125,63.4756666664286,33.1398109521429,20,0.01,2,NA,0.0081,0.360537881875
"2015_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","792049",0.27,2015,NA,NA,NA,NA,8.01804411764706,2,0.137629411764706,2.25382352941176,NA,9.66029411764706,32.2947058823529,3,11.8123529411765,NA,54.8427941176471,3,NA,7.48538461538462,39.1544757575758,NA,NA,511.308823529412,NA,0.395176470588235,1933.33333333333,0.224953846153846,463.174714285714,174.501529411765,167.710294117647,NA,8.76261764705882,20.6870588235294,NA,0.107217647058824,0.271212615384615,0.00318461538461538,0.268028,48.6341176470588,23.9888153846154,6,NA,3,NA,0.0378939393939394,0.0206047692307692
"2006_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","263935",0.27,2006,NA,NA,NA,NA,12.3248083333333,NA,0.00766666666666667,2.9975,NA,14.8491666666667,61.2891666666667,NA,NA,NA,119.916666666667,NA,NA,6.6675,83.7163,NA,NA,748.583333333333,NA,0.2135,128.571428571429,0.0431666666666667,NA,599.050666666667,283.113333333333,NA,12,53.6983333333333,NA,0.0583,1.47475,0.0819166666666667,1.41666666666667,39.5833333333333,35.31125,NA,NA,NA,NA,0.0286166666666667,0.544284591666667
"2012_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","673552",0.27,2012,NA,NA,0.0495,NA,8.23861458333333,1,0.116922222208333,2.95894736842105,NA,9.92604166666667,39.553125,0.042,13.825,NA,55.08452604125,2,NA,7.125,87.8171416666667,NA,NA,648.7361111125,NA,0.371520833333333,1866.66666666667,0.315604,NA,208.561339579167,196.306649304167,NA,7.17832214285714,26.5816225691667,NA,0.0461740909090909,0.6698687667,0.0494825,0.62061623335,67.6444523809524,31.0329633333333,6.1,0.01,2.1,NA,0.0470947368421053,0.260266173625
"2010_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","346621",0.27,2010,NA,NA,0,NA,16.3540777779167,NA,0.114881666666667,3.07631578947368,NA,19.7037083333333,43.22333333375,NA,12.1925,NA,118.885590274583,NA,NA,7.77597222225,95.2501374958333,NA,NA,960.583333333333,NA,0.723841666625,733.333333333333,0.291700833333333,NA,351.419000008333,287.168833334583,NA,8.98968361108333,50.7765722220833,NA,0.05,2.72578515270833,0.102733333333333,2.62305184716667,99.1149958316667,42.4476277775,NA,0.0275,NA,NA,0.019025,0.58232635975
"2013_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","707469",0.27,2013,NA,NA,0.0405,NA,8.48502083333333,1,0.0700166666666667,3.08583333333333,NA,10.2229166666667,38.42263888875,2,13.675,NA,49.8859027779167,2,NA,7.43916666666667,60.0829052631579,NA,NA,482.5763888875,NA,0.398340277791667,1670.83333333333,0.45,489.440375,197.8398576375,175.090347220833,NA,6.04091666666667,22.4760208333333,NA,0.195126944458333,0.407342857142857,0.00862857142857143,0.398714285714286,39.74375,27.6227621052632,5,NA,2,NA,0.029736111125,0.0607049473684211
"2007_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2007,NA,NA,0,NA,0,NA,0,0.9625,NA,0,16.05125,NA,NA,NA,13.70334375,NA,NA,7.59083333333333,93.36255,NA,NA,158.75,NA,0.0415625,31,0.11625,NA,60.952575,65.3469375,NA,1.77856125,4.997875,NA,NA,1.08589125,0.0025875,1.08330375,9.146125,25.2007625,NA,NA,NA,NA,0.0063225,0.003524875
"2015_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2015,NA,NA,NA,NA,0,NA,0.001,0.86,NA,0,20.4788888888889,NA,NA,NA,16.6155555555556,NA,NA,7.63333333333333,89.8962333333333,NA,NA,202,NA,0.05,NA,0.398571428571429,NA,92.1324111111111,72.2977777777778,NA,1.7,9.82444444444444,NA,NA,0.990787428571429,0.0046,0.986844571428571,6.33333333333333,13.2268877777778,NA,NA,NA,NA,0.001,0.0239503333333333
"2001_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2001,NA,NA,0.162,NA,NA,NA,0.000375,NA,NA,0.000375,12.9,NA,NA,NA,9.12128125,NA,NA,NA,NA,NA,NA,126,NA,0.1223125,NA,0.132525,NA,48.196875,54.3624375,NA,1.34161875,3.82725,NA,NA,0.64630375,0,0.64630375,6.1798125,21.6785875,NA,NA,NA,NA,0.001,0.002922
"2018_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2018,NA,NA,NA,NA,0,NA,0.0211764705882353,0.825555555555556,NA,0,22.0027777777778,NA,NA,NA,13.2764705882353,NA,NA,NA,5.23,NA,NA,193.111111111111,NA,0.170555555555556,92,NA,278.754722222222,111.501888888889,82.6327777777778,NA,2.4,7.92944444444444,NA,NA,NA,NA,NA,7.31875,NA,NA,NA,NA,NA,0.001,NA
"2011_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2011,NA,NA,NA,NA,4.38810625,NA,0.00682352941176471,1.265,NA,4.69944444444444,13.8045555555556,NA,NA,NA,14.0394444444444,NA,NA,7.08333333333333,82.6802583333333,NA,NA,149.823529411765,NA,0.05,16.6666666666667,0.135366666666667,NA,63.8909944444444,85.7122222222222,NA,2.45555555555556,7.05111111111111,NA,NA,0.496778222222222,0.0421666666666667,0.454611555555556,5.37777777777778,14.4577827777778,NA,NA,NA,NA,0.0065,0.370358054444444
"2020_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2010,NA,NA,NA,NA,0.703058823529412,NA,0.000611111111111111,1.16333333333333,NA,0.8,13.2727777777778,NA,1.27,NA,11.3811111111111,NA,NA,7.30916666666667,88.668425,NA,NA,151.888888888889,NA,0.0441666666666667,107.333333333333,0.178766666666667,NA,59.5129611111111,59.7205555555556,NA,1.63333333333333,6.31944444444444,NA,NA,0.573713333333333,0,0.573713333333333,6.56111111111111,18.9852833333333,NA,NA,NA,NA,0.00361111111111111,0
"2013_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2013,NA,NA,NA,NA,0,NA,0.002,1.00166666666667,NA,0,16.1088888888889,NA,NA,NA,16.5594444444444,NA,NA,7.16083333333333,87.1443583333333,NA,NA,130.388888888889,NA,0.05,13.3333333333333,0.423814285714286,NA,57.5360944444444,74.6122222222222,NA,1.81111111111111,4.14333333333333,NA,NA,0.798608428571429,0.00492857142857143,0.793679857142857,8.38888888888889,23.1242222222222,NA,NA,NA,NA,0.001,0.155584305555556
"2004_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2004,NA,NA,0,NA,0,NA,0.000666666666666667,NA,NA,5.55555555555556e-05,11.4772222222222,NA,NA,NA,9.87963888888889,NA,NA,NA,NA,NA,NA,124.789473684211,NA,0.333611111111111,NA,0.1302,NA,45.6967666666667,53.1888333333333,NA,1.87902777777778,4.07722222222222,NA,NA,0.530120555555556,0,0.530120555555556,6.73894444444444,22.8456166666667,NA,NA,NA,NA,0.001,0.0278229055555556
"2012_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2012,NA,NA,NA,NA,0,NA,0.0045,0.921666666666667,NA,0,16.6027777777778,NA,NA,NA,16.825,NA,NA,7.31,89.5988666666667,NA,NA,126.5,NA,0.0638888888888889,11.6666666666667,38.0711,NA,63.5092333333333,81.2694444444444,NA,2.65666666666667,5.28055555555556,NA,NA,0.721961333333333,0.0283666666666667,0.693594666666667,7.56111111111111,19.1697555555556,NA,NA,NA,NA,0.0045,0.138272561111111
"2005_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2005,NA,NA,NA,NA,NA,NA,0.000208333333333333,0.81,NA,0,11.9858333333333,NA,NA,NA,10.4209583333333,NA,NA,7.25416666666667,87.7666583333333,NA,NA,122,NA,0.090125,NA,0.177475,NA,43.2080958333333,50.1172916666667,NA,1.9422875,3.11769166666667,NA,NA,0.7244025,0.00115,0.723252666666667,6.72483333333333,24.997,NA,NA,NA,NA,0.001,0.0293792333333333
"2002_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2002,NA,NA,NA,NA,0,NA,0,NA,NA,0,11.7333333333333,NA,NA,NA,9.96070833333333,NA,NA,NA,NA,NA,NA,126.25,NA,0.179708333333333,NA,0.250325,NA,47.6005208333333,53.1422666666667,NA,1.69433333333333,4.384125,NA,NA,0.669638916666667,0.00115,0.668488916666667,6.51091666666667,23.2111041666667,NA,NA,NA,NA,0.00224958333333333,0.00575131125
"2014_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2014,NA,NA,NA,NA,NA,NA,0.001,0.863333333333333,NA,0,14.834,NA,NA,NA,14.2066666666667,NA,NA,6.355,77.4294833333333,NA,NA,145.611111111111,NA,0.05,NA,0.373033333333333,NA,61.7447222222222,77.0622222222222,NA,1.61111111111111,5.91833333333333,NA,NA,0.919237222222222,0.0069,0.912337222222222,7.79444444444444,20.7405222222222,NA,NA,NA,NA,0.001,0.244890376666667
"2019_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2019,NA,NA,NA,NA,0,NA,0.02,0.812857142857143,NA,0,16.9085714285714,NA,NA,NA,74.5385714285714,NA,NA,NA,4.70571428571429,NA,NA,239,NA,NA,NA,NA,211.318285714286,84.5272857142857,86.35,NA,1.51428571428571,5.63,NA,NA,NA,NA,NA,6.11428571428571,NA,NA,NA,NA,NA,0.001,NA
"2017_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2017,NA,NA,NA,NA,0,NA,0.0157142857142857,0.630833333333333,NA,0,35.6695238095238,NA,NA,NA,13.5633333333333,NA,NA,NA,5.638125,NA,NA,183.47619047619,NA,0.383333333333333,NA,NA,461.278047619048,184.511142857143,62.1538095238095,NA,3.64761904761905,14.3552380952381,NA,NA,NA,NA,NA,16.6047619047619,NA,NA,NA,NA,NA,0.00228571428571429,NA
"2006_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2006,NA,NA,NA,NA,0,NA,0,0.858333333333333,NA,0,15.7666666666667,NA,NA,NA,13.3805416666667,NA,NA,7.47083333333333,90.68085,NA,NA,151,NA,0.0095,10,0.12245,NA,60.2572916666667,71.8885,NA,1.62916666666667,5.00175,NA,NA,0.650372833333333,0.00115,0.649222833333333,8.77641666666667,23.2498166666667,NA,NA,NA,NA,0.00847083333333333,0.01994335
"2016_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2016,NA,NA,NA,NA,0,NA,0.01,NA,NA,0,21.5,NA,NA,NA,21.225,NA,NA,NA,9.3,NA,NA,200.25,NA,0.05,NA,NA,339.323,135.72925,35.875,NA,4.95,11.4,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA,0.01,NA
"2003_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2003,NA,NA,NA,NA,4.91526,NA,0,NA,NA,1.74176470588235,11.6823529411765,NA,NA,NA,9.91911764705882,NA,NA,NA,NA,NA,NA,130.125,NA,0.165411764705882,NA,0.177247058823529,NA,43.6191176470588,50.6192352941176,NA,3.4017,3.45917647058824,NA,NA,0.728116941176471,0.000811764705882353,0.727305294117647,6.54147058823529,23.3502411764706,NA,NA,NA,NA,0.00499882352941176,0.0959702647058824
"2009_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2009,NA,NA,NA,NA,0,NA,0,1.25714285714286,NA,0,10.3581818181818,NA,NA,NA,10.7281818181818,NA,NA,7.45571428571429,93.3674,NA,NA,119.272727272727,NA,0.0454545454545455,16,0.0811636363636364,NA,46.1454545454545,39.04,NA,1.30909090909091,4.86,NA,NA,0.689135636363636,0,0.689135636363636,6.22727272727273,22.2448,NA,NA,NA,NA,0.009,0
"2008_KENDUJHAR","India","ODISHA","KENDUJHAR",NA,0.3,2008,NA,NA,NA,NA,0,NA,0.00222857142857143,0.9925,NA,0,12.6,NA,NA,NA,9.93278571428571,NA,NA,7.584,88.53948,NA,NA,123,NA,0.0675714285714286,37,0.093,NA,45.2184571428571,49.2251428571429,NA,0.916485714285714,3.29242857142857,NA,0.05,0.556476,0,0.556476,6.81,25.2071285714286,NA,NA,NA,NA,0.0304285714285714,0.00193371428571429
"2014_KHAMMAM","India","TELANGANA","KHAMMAM","372897",0.23,2014,NA,NA,NA,NA,0,4.138075,0.154,0.74,NA,0,24.8,0.01875,4.265,NA,11.9,0.678,3.125,6.63,80.16843,NA,NA,309,NA,0.482,889,0.325,NA,119.875,130.1,0.209,2.99,13.89,NA,0.0167,0.6071,0,0.6071,20.75,24.37824,7.178,NA,0.60775,NA,NA,0
"2004_KHAMMAM","India","TELANGANA","KHAMMAM","79916",0.23,2004,NA,NA,NA,NA,1.38386,NA,0.0764444444444444,0.558333333333333,NA,1.66666666666667,21.0796,NA,23.6,NA,27.0337261111111,NA,NA,6.4,81.288175,NA,NA,308.833333333333,NA,0.454055555555556,277.5,0.03,NA,90.6908555555556,144.302772222222,NA,1.78333333333333,9.14777777777778,NA,0.0485244444444444,0.272306444444444,0.004536,0.270038444444444,33.7333333333333,36.4190111111111,NA,NA,NA,NA,0.001,0.677001783333333
"2011_KHAMMAM","India","TELANGANA","KHAMMAM","160602",0.23,2011,NA,NA,NA,0.001325,4.40654545454545,NA,0.139272727272727,0.731818181818182,NA,5.30909090909091,17.3536363636364,0,5.19954545454545,NA,18.3518181818182,0.6625,NA,6.31818181818182,80.4235409090909,0.008525,0.0111,231.272727272727,0.0246,0.288636363636364,9020.90909090909,0.333181818181818,NA,88.9030409090909,101.204090909091,NA,2.18363636363636,10.9245454545455,NA,0.241454545454545,0.233318181818182,0.00936363636363636,0.223954545454545,15.4590909090909,23.4278090909091,0.9425,NA,9.515,NA,NA,0.103194637272727
"2018_KHAMMAM","India","TELANGANA","KHAMMAM","544441",0.23,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007_KHAMMAM","India","TELANGANA","KHAMMAM","113456",0.23,2007,NA,NA,NA,0.0136666666666667,3.1125,NA,0.103333333333333,0.491666666666667,NA,3.75,17.325,1.505,21.4741666666667,NA,21.575,18.075,NA,6.06666666666667,76.7923708333333,0.1,0.0366666666666667,263.958333333333,0.1,0.282083333333333,6397.91666666667,0.196666666666667,NA,90.7137291666667,107.270833333333,1.1305,1.83333333333333,11.3762916666667,NA,0.128625,0.865795833333333,0.0234625,0.842333333333333,19.4083333333333,27.3359929166667,4.75,NA,19.3,NA,0.042125,0.159028158333333
"2008_KHAMMAM","India","TELANGANA","KHAMMAM","128918",0.23,2008,NA,NA,NA,0.003,3.148605,NA,0.497291666666667,0.629166666666667,NA,3.7935,16.6675,1.03666666666667,6.025,NA,19.65,3.75,NA,6.02916666666667,76.3992291666667,0.008,0.0225,256.541666666667,0.1155,0.26925,5311.66666666667,0.284090909090909,NA,89.2016541666667,106.166666666667,0.22,2.13916666666667,11.4078916666667,NA,0.173791666666667,0.442333333333333,0.052,0.390333333333333,16.5083333333333,24.3631541666667,3.525,NA,10.3675,NA,0.2548,0.153233697916667
"2013_KHAMMAM","India","TELANGANA","KHAMMAM","349593",0.23,2013,NA,NA,NA,NA,0.384818181818182,4.19398,0.165454545454545,0.618181818181818,NA,0.463636363636364,20.5545454545455,0.7798,8.37681818181818,NA,13.1227272727273,0.4322,0.716666666666667,6.46818181818182,81.1810045454545,NA,NA,250.545454545455,NA,0.545454545454545,1838.18181818182,0.111363636363636,NA,98.1856227272727,114.727272727273,0.41616,2.41363636363636,11.2318181818182,NA,0.0306363636363636,0.657863636363636,0,0.657863636363636,20.0363636363636,27.5799718181818,7.5762,NA,2.212,NA,NA,0.0791450504545455
"2009_KHAMMAM","India","TELANGANA","KHAMMAM","129267",0.23,2009,NA,NA,NA,0.01165,4.16210416666667,0.06,0.124083333333333,0.605,NA,5.01458333333333,19.054375,0.7275,3.68458333333333,NA,17.7420833333333,0,NA,6.21166666666667,78.5659823529412,0.0073,0.008675,230.5,0.033125,0.352083333333333,8132.08333333333,0.188958333333333,NA,90.6780458333333,94.3829166666667,NA,2.2625,10.330125,NA,0.176666666666667,0.272375,0.0277916666666667,0.244583333333333,12.5166666666667,19.5710454166667,0.09,NA,5.2525,NA,NA,0.0300925
"2003_KHAMMAM","India","TELANGANA","KHAMMAM",NA,0.23,2003,NA,NA,NA,NA,2.57788235294118,NA,0.0352941176470588,0.725,NA,3.10588235294118,22.1294117647059,NA,32.9,NA,23.65,NA,NA,6.55833333333333,83.2583333333333,NA,NA,334.058823529412,NA,0.884117647058824,1380,0.00888888888888889,NA,88.7571764705882,157.764705882353,NA,1.98235294117647,8.04870588235294,NA,0.0424,0.213977647058824,0.001,0.213683529411765,37.5294117647059,25.0668764705882,NA,NA,NA,NA,0.1346,0.988543729411765
"2015_KHAMMAM","India","TELANGANA","KHAMMAM","416892",0.23,2015,NA,NA,NA,NA,0.387333333333333,2.975,0.0816666666666667,0.8,NA,0.466666666666667,23.6444444444444,3,7.47888888888889,NA,32.2477777777778,0,NA,5.83333333333333,74.5506666666667,NA,NA,407.711111111111,NA,0.348888888888889,4246,0.0321111111111111,NA,113.138844444444,156.944444444444,0.228,2.95666666666667,12.9666666666667,NA,0.0361111111111111,0.629066666666667,0.0144,0.614666666666667,43.7988888888889,35.0184888888889,9.14,NA,18,NA,NA,0.3488626
"2012_KHAMMAM","India","TELANGANA","KHAMMAM","334205",0.23,2012,NA,NA,NA,5e-04,0.881875,2.8140875,0.119416666666667,0.645833333333333,NA,1.0625,18.3041666666667,0.10125,9.54416666666667,NA,12.7916666666667,1.74375,6.57166666666667,6.625,84.00675,0.00075,0.00015,227.541666666667,0.00565,0.37125,3266.66666666667,0.200833333333333,NA,89.8958125,112.650833333333,0.9035,2.13333333333333,10.5925,NA,0.03,0.429041666666667,0.007625,0.421416666666667,15.75,25.4369291666667,3.06625,NA,3.52875,NA,NA,0.225072558333333
"2017_KHAMMAM","India","TELANGANA","KHAMMAM","498145",0.23,2017,NA,NA,NA,NA,25.896,NA,NA,1.1,NA,31.2,38.2,NA,10.08,NA,93.2,NA,NA,NA,7.48,NA,NA,1236,NA,1.02,16000,NA,554.793,221.917,219.6,NA,0.6,25.1,NA,0.36,NA,NA,NA,147.84,NA,NA,NA,NA,NA,NA,NA
"2016_KHAMMAM","India","TELANGANA","KHAMMAM","455731",0.23,2016,NA,NA,NA,NA,5.2456,NA,NA,1.198,NA,6.32,26.8,NA,3.92,NA,21.3,NA,NA,6.532,81.2435,NA,NA,611.8,NA,0.266,5515,0.0218,NA,130.3332,157.2,NA,2.918,15.2,NA,0.01,0.43258,0.01798,0.4146,29.954,32.49422,NA,NA,NA,NA,NA,0.19914762
"2020_KHAMMAM","India","TELANGANA","KHAMMAM","537753",0.23,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004_KHAMMAM","India","TELANGANA","KHAMMAM",NA,0.23,2004,NA,NA,NA,NA,1.38386,NA,0.0764444444444444,0.558333333333333,NA,1.66666666666667,21.0796,NA,23.6,NA,27.0337261111111,NA,NA,6.4,81.288175,NA,NA,308.833333333333,NA,0.454055555555556,277.5,0.03,NA,90.6908555555556,144.302772222222,NA,1.78333333333333,9.14777777777778,NA,0.0485244444444444,0.272306444444444,0.004536,0.270038444444444,33.7333333333333,36.4190111111111,NA,NA,NA,NA,0.001,0.677001783333333
"2019_KHAMMAM","India","TELANGANA","KHAMMAM","572736",0.23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_KHAMMAM","India","TELANGANA","KHAMMAM","325139",0.23,2011,NA,NA,NA,0.001325,4.40654545454545,NA,0.139272727272727,0.731818181818182,NA,5.30909090909091,17.3536363636364,0,5.19954545454545,NA,18.3518181818182,0.6625,NA,6.31818181818182,80.4235409090909,0.008525,0.0111,231.272727272727,0.0246,0.288636363636364,9020.90909090909,0.333181818181818,NA,88.9030409090909,101.204090909091,NA,2.18363636363636,10.9245454545455,NA,0.241454545454545,0.233318181818182,0.00936363636363636,0.223954545454545,15.4590909090909,23.4278090909091,0.9425,NA,9.515,NA,NA,0.103194637272727
"2002_KHAMMAM","India","TELANGANA","KHAMMAM",NA,0.23,2002,NA,NA,NA,NA,2.88022368421053,NA,0.0311052631578947,0.458333333333333,NA,3.46842105263158,17.6922105263158,NA,NA,NA,37.9968421052632,NA,NA,6.31666666666667,79.5499833333333,NA,NA,353.368421052632,NA,0.53578947368421,2271.66666666667,0.00666666666666667,NA,97.365152631579,86.8010526315789,NA,1.98421052631579,12.7737789473684,NA,0.0378105263157895,0.35491052631579,0.001,0.354542105263158,33.4210526315789,34.6687052631579,NA,NA,NA,NA,0.024,0.0812986947368421
"2001_KHAMMAM","India","TELANGANA","KHAMMAM",NA,0.23,2001,NA,NA,NA,NA,6.936585397,NA,0.0549365079047619,0.4819444445,NA,8.35714285680952,16.9398095238095,NA,NA,NA,34.4733333334762,NA,NA,6.84722222216667,82.5114236116667,NA,NA,406.436507933333,NA,0.396873015904762,1042,0.0505555555555556,NA,111.093780952381,96.2101587285714,NA,2.14349206347619,16.5297396821905,NA,0.00928634919047619,0.249635873047619,0.001,0.249207301619048,27.5015873017619,24.6647344449048,NA,NA,NA,NA,0.0567777777777778,0.0439297222380952
"2006_KHAMMAM","India","TELANGANA","KHAMMAM","102977",0.23,2006,NA,NA,NA,0.0323333333333333,1.96894444444444,NA,0.0484444444444444,0.515384615384615,NA,2.37222222222222,22.6666666666667,0.67,21.1306666666667,NA,21.1638888888889,6.16666666666667,NA,6.53076923076923,82.9504538461538,0.102,0.205666666666667,284.944444444444,0.0857333333333333,0.315555555555556,8819.16666666667,0.126647058823529,NA,86.6883944444444,124.166666666667,0.01,1.8875,7.21777777777778,NA,0.0534133333333333,0.938802222222222,0.0110453333333333,0.929802222222222,17.2125,24.3149375,1,NA,16.6666666666667,NA,0.0272307692307692,0.427843922222222
